iter	Passed	Remaining
4778	47789	12209
4779	47797	12199
4780	47808	12189
4781	47817	12179
4782	47828	12169
4783	47838	12159
4784	47851	12150
4785	47860	12140
4786	47870	12130
4787	47879	12119
4788	47889	12109
4789	47898	12099
4790	47909	12089
4791	47917	12079
4792	47928	12069
4793	47939	12059
4794	47948	12049
4795	47956	12039
4796	47967	12029
4797	47976	12019
4798	47987	12009
4799	47996	11999
4800	48006	11989
4801	48015	11978
4802	48025	11968
4803	48034	11958
4804	48045	11948
4805	48054	11938
4806	48065	11928
4807	48074	11918
4808	48083	11908
4809	48092	11898
4810	48103	11888
4811	48111	11877
4812	48124	11868
4813	48134	11858
4814	48159	11852
4815	48170	11842
4816	48181	11832
4817	48190	11822
4818	48201	11812
4819	48210	11802
4820	48220	11792
4821	48230	11782
4822	48240	11772
4823	48249	11762
4824	48260	11752
4825	48268	11742
4826	48279	11732
4827	48287	11721
4828	48297	11711
4829	48308	11702
4830	48318	11692
4831	48328	11682
4832	48339	11672
4833	48348	11662
4834	48356	11651
4835	48365	11641
4836	48377	11631
4837	48385	11621
4838	48395	11611
4839	48404	11601
4840	48414	11591
4841	48423	11580
4842	48434	11571
4843	48444	11560
4844	48455	11551
4845	48465	11541
4846	48476	11531
4847	48486	11521
4848	48496	11511
4849	48505	11501
4850	48517	11491
4851	48525	11481
4852	48535	11471
4853	48543	11460
4854	48554	11451
4855	48565	11441
4856	48574	11431
4857	48583	11420
4858	48593	11410
4859	48601	11400
4860	48612	11390
4861	48621	11380
4862	48632	11370
4863	48642	11360
4864	48653	11350
4865	48662	11340
4866	48673	11330
4867	48681	11320
4868	48693	11310
4869	48702	11300
4870	48714	11291
4871	48723	11280
4872	48735	11271
4873	48744	11261
4874	48755	11251
4875	48764	11241
4876	48776	11231
4877	48784	11221
4878	48794	11211
4879	48804	11201
4880	48815	11191
4881	48825	11181
4882	48836	11171
4883	48844	11161
4884	48856	11151
4885	48865	11141
4886	48875	11131
4887	48885	11121
4888	48895	11111
4889	48904	11101
4890	48916	11091
4891	48925	11081
4892	48936	11071
4893	48944	11061
4894	48954	11050
4895	48962	11040
4896	48972	11030
4897	48983	11020
4898	48993	11010
4899	49003	11000
4900	49014	10991
4901	49023	10980
4902	49033	10970
4903	49041	10960
4904	49052	10950
4905	49062	10940
4906	49071	10930
4907	49081	10920
4908	49092	10910
4909	49100	10900
4910	49111	10890
4911	49119	10879
4912	49129	10869
4913	49139	10859
4914	49149	10849
4915	49158	10839
4916	49169	10829
4917	49179	10819
4918	49188	10809
4919	49198	10799
4920	49209	10789
4921	49219	10779
4922	49229	10769
4923	49239	10759
4924	49251	10750
4925	49260	10740
4926	49268	10729
4927	49278	10719
4928	49288	10709
4929	49296	10699
4930	49306	10689
4931	49316	10679
4932	49327	10669
4933	49338	10659
4934	49349	10649
4935	49358	10639
4936	49367	10629
4937	49375	10619
4938	49385	10608
4939	49394	10598
4940	49408	10589
4941	49417	10579
4942	49426	10569
4943	49436	10559
4944	49446	10549
4945	49456	10539
4946	49467	10529
4947	49476	10519
4948	49487	10509
4949	49495	10499
4950	49506	10489
4951	49514	10478
4952	49523	10468
4953	49532	10458
4954	49541	10448
4955	49550	10438
4956	49562	10428
4957	49570	10417
4958	49581	10408
4959	49589	10397
4960	49600	10387
4961	49608	10377
4962	49618	10367
4963	49627	10357
4964	49636	10347
4965	49645	10337
4966	49655	10327
4967	49666	10317
4968	49677	10307
4969	49686	10297
4970	49697	10287
4971	49706	10277
4972	49717	10267
4973	49724	10256
4974	49735	10247
4975	49746	10237
4976	49757	10227
4977	49766	10217
4978	49778	10207
4979	49787	10197
4980	49796	10187
4981	49805	10176
4982	49816	10167
4983	49824	10156
4984	49834	10146
4985	49844	10136
4986	49853	10126
4987	49861	10116
4988	49872	10106
4989	49881	10096
4990	49892	10086
4991	49900	10076
4992	49911	10066
4993	49920	10056
4994	49931	10046
4995	49940	10036
4996	49950	10026
4997	49959	10015
4998	49969	10005
4999	49977	9995
5000	49987	9985
5001	49997	9975
5002	50007	9965
5003	50015	9955
5004	50026	9945
5005	50035	9935
5006	50047	9925
5007	50056	9915
5008	50069	9905
5009	50078	9895
5010	50090	9886
5011	50099	9876
5012	50113	9866
5013	50121	9856
5014	50132	9846
5015	50141	9836
5016	50150	9826
5017	50160	9816
5018	50170	9806
5019	50178	9795
5020	50189	9785
5021	50199	9775
5022	50210	9766
5023	50218	9755
5024	50229	9746
5025	50238	9735
5026	50249	9725
5027	50257	9715
5028	50266	9705
5029	50275	9695
5030	50285	9685
5031	50295	9675
5032	50305	9665
5033	50314	9655
5034	50325	9645
5035	50335	9635
5036	50346	9625
5037	50356	9615
5038	50367	9605
5039	50378	9595
5040	50389	9586
5041	50399	9576
5042	50409	9566
5043	50419	9556
5044	50430	9546
5045	50440	9536
5046	50450	9526
5047	50460	9516
5048	50471	9506
5049	50480	9496
5050	50491	9486
5051	50499	9476
5052	50509	9466
5053	50519	9456
5054	50530	9446
5055	50537	9435
5056	50547	9425
5057	50557	9415
5058	50566	9405
5059	50574	9395
5060	50583	9385
5061	50592	9374
5062	50603	9365
5063	50610	9354
5064	50621	9344
5065	50630	9334
5066	50639	9324
5067	50649	9314
5068	50659	9304
5069	50668	9294
5070	50679	9284
5071	50687	9274
5072	50697	9264
5073	50706	9253
5074	50715	9243
5075	50725	9233
5076	50735	9223
5077	50745	9213
5078	50754	9203
5079	50763	9193
5080	50774	9183
5081	50782	9173
5082	50794	9163
5083	50802	9153
5084	50812	9143
5085	50822	9133
5086	50831	9123
5087	50841	9113
5088	50851	9103
5089	50859	9092
5090	50870	9083
5091	50880	9072
5092	50890	9062
5093	50898	9052
5094	50909	9042
5095	50918	9032
5096	50929	9022
5097	50939	9012
5098	50948	9002
5099	50957	8992
5100	50968	8982
5101	50979	8972
5102	50990	8963
5103	50999	8952
5104	51009	8942
5105	51018	8932
5106	51030	8923
5107	51038	8912
5108	51049	8902
5109	51059	8893
5110	51070	8883
5111	51080	8873
5112	51090	8863
5113	51099	8852
5114	51109	8843
5115	51118	8832
5116	51129	8823
5117	51138	8812
5118	51151	8803
5119	51161	8793
5120	51172	8783
5121	51181	8773
5122	51192	8763
5123	51201	8753
5124	51212	8743
5125	51220	8733
5126	51232	8723
5127	51242	8713
5128	51254	8703
5129	51263	8693
5130	51274	8684
5131	51283	8673
5132	51294	8663
5133	51303	8653
5134	51313	8643
5135	51323	8633
5136	51332	8623
5137	51341	8613
5138	51351	8603
5139	51359	8593
5140	51370	8583
5141	51378	8573
5142	51387	8562
5143	51397	8552
5144	51408	8543
5145	51417	8533
5146	51428	8523
5147	51436	8512
5148	51452	8503
5149	51460	8493
5150	51470	8483
5151	51479	8473
5152	51490	8463
5153	51500	8453
5154	51511	8443
5155	51519	8433
5156	51530	8423
5157	51539	8413
5158	51548	8403
5159	51558	8393
5160	51569	8383
5161	51578	8373
5162	51588	8363
5163	51597	8353
5164	51608	8343
5165	51616	8332
5166	51625	8322
5167	51633	8312
5168	51644	8302
5169	51653	8292
5170	51664	8282
5171	51673	8272
5172	51682	8262
5173	51691	8252
5174	51702	8242
5175	51711	8232
5176	51723	8222
5177	51733	8212
5178	51745	8202
5179	51754	8192
5180	51763	8182
5181	51773	8172
5182	51783	8162
5183	51792	8152
5184	51802	8142
5185	51810	8132
5186	51822	8122
5187	51831	8112
5188	51841	8102
5189	51850	8092
5190	51861	8082
5191	51871	8072
5192	51881	8062
5193	51890	8052
5194	51902	8042
5195	51910	8032
5196	51920	8022
5197	51929	8012
5198	51939	8002
5199	51948	7992
5200	51959	7982
5201	51968	7972
5202	51980	7962
5203	51989	7952
5204	51999	7942
5205	52010	7932
5206	52020	7922
5207	52030	7912
5208	52040	7902
5209	52049	7892
5210	52059	7882
5211	52068	7872
5212	52080	7862
5213	52089	7852
5214	52099	7842
5215	52108	7832
5216	52119	7822
5217	52130	7812
5218	52141	7802
5219	52149	7792
5220	52160	7782
5221	52168	7772
5222	52179	7762
5223	52189	7752
5224	52199	7742
5225	52208	7732
5226	52217	7722
5227	52226	7712
5228	52236	7702
5229	52247	7692
5230	52258	7682
5231	52268	7672
5232	52279	7662
5233	52288	7652
5234	52299	7642
5235	52309	7632
5236	52319	7622
5237	52328	7612
5238	52338	7602
5239	52348	7592
5240	52357	7582
5241	52365	7572
5242	52375	7562
5243	52386	7552
5244	52396	7542
5245	52405	7532
5246	52416	7522
5247	52425	7512
5248	52436	7502
5249	52446	7492
5250	52458	7482
5251	52467	7472
5252	52478	7462
5253	52488	7452
5254	52498	7442
5255	52507	7432
5256	52519	7422
5257	52528	7412
5258	52538	7402
5259	52546	7392
5260	52556	7382
5261	52564	7372
5262	52576	7362
5263	52585	7352
5264	52595	7342
5265	52604	7332
5266	52613	7322
5267	52623	7312
5268	52632	7302
5269	52640	7291
5270	52651	7281
5271	52661	7271
5272	52671	7261
5273	52680	7251
5274	52691	7241
5275	52699	7231
5276	52710	7221
5277	52719	7211
5278	52729	7201
5279	52738	7191
5280	52749	7181
5281	52759	7171
5282	52771	7162
5283	52781	7152
5284	52793	7142
5285	52803	7132
5286	52815	7122
5287	52825	7112
5288	52836	7102
5289	52845	7092
5290	52855	7082
5291	52863	7072
5292	52873	7062
5293	52881	7052
5294	52893	7042
5295	52902	7032
5296	52914	7022
5297	52922	7012
5298	52933	7002
5299	52941	6992
5300	52951	6982
5301	52961	6972
5302	52970	6962
5303	52978	6951
5304	52990	6942
5305	53001	6932
5306	53012	6922
5307	53022	6912
5308	53032	6902
5309	53042	6892
5310	53052	6882
5311	53061	6872
5312	53073	6862
5313	53082	6852
5314	53092	6842
5315	53100	6832
5316	53109	6822
5317	53119	6812
5318	53130	6802
5319	53139	6792
5320	53150	6782
5321	53159	6772
5322	53169	6762
5323	53178	6752
5324	53189	6742
5325	53198	6732
5326	53209	6722
5327	53217	6712
5328	53226	6702
5329	53237	6692
5330	53249	6682
5331	53259	6672
5332	53269	6662
5333	53279	6652
5334	53289	6642
5335	53297	6632
5336	53307	6622
5337	53315	6611
5338	53323	6601
5339	53331	6591
5340	53343	6581
5341	53351	6571
5342	53361	6561
5343	53371	6551
5344	53382	6541
5345	53392	6531
5346	53403	6521
5347	53412	6511
5348	53423	6501
5349	53432	6491
5350	53442	6481
5351	53452	6471
5352	53462	6461
5353	53471	6451
5354	53482	6441
5355	53490	6431
5356	53502	6421
5357	53512	6411
5358	53522	6401
5359	53532	6391
5360	53541	6381
5361	53550	6371
5362	53558	6361
5363	53567	6351
5364	53578	6341
5365	53589	6331
5366	53600	6321
5367	53608	6311
5368	53619	6301
5369	53628	6291
5370	53638	6281
5371	53646	6271
5372	53657	6261
5373	53665	6251
5374	53676	6241
5375	53685	6231
5376	53695	6221
5377	53705	6211
5378	53715	6201
5379	53725	6191
5380	53734	6181
5381	53743	6171
5382	53753	6161
5383	53763	6151
5384	53774	6141
5385	53784	6131
5386	53795	6121
5387	53805	6111
5388	53815	6101
5389	53824	6091
5390	53835	6081
5391	53844	6071
5392	53855	6061
5393	53864	6051
5394	53875	6041
5395	53883	6031
5396	53896	6021
5397	53904	6011
5398	53917	6001
5399	53926	5991
5400	53936	5981
5401	53945	5971
5402	53956	5961
5403	53964	5951
5404	53975	5941
5405	53985	5931
5406	53995	5921
5407	54003	5911
5408	54014	5901
5409	54024	5891
5410	54035	5881
5411	54043	5871
5412	54053	5861
5413	54063	5851
5414	54073	5841
5415	54082	5831
5416	54093	5821
5417	54101	5811
5418	54112	5801
5419	54122	5791
5420	54140	5782
5421	54151	5772
5422	54162	5762
5423	54172	5752
5424	54183	5742
5425	54192	5732
5426	54203	5722
5427	54211	5712
5428	54221	5702
5429	54231	5692
5430	54241	5682
5431	54250	5672
5432	54262	5662
5433	54271	5652
5434	54282	5642
5435	54292	5633
5436	54303	5623
5437	54312	5613
5438	54323	5603
5439	54332	5593
5440	54341	5582
5441	54351	5572
5442	54363	5563
5443	54371	5553
5444	54381	5543
5445	54390	5532
5446	54400	5522
5447	54408	5512
5448	54419	5502
5449	54429	5492
5450	54440	5482
5451	54448	5472
5452	54457	5462
5453	54467	5452
5454	54477	5442
5455	54486	5432
5456	54497	5422
5457	54507	5412
5458	54518	5402
5459	54528	5392
5460	54539	5383
5461	54548	5372
5462	54558	5363
5463	54567	5352
5464	54577	5342
5465	54586	5332
5466	54597	5322
5467	54606	5312
5468	54617	5302
5469	54625	5292
5470	54636	5282
5471	54646	5272
5472	54656	5262
5473	54666	5252
5474	54677	5243
5475	54686	5232
5476	54695	5222
5477	54703	5212
5478	54713	5202
5479	54722	5192
5480	54733	5182
5481	54741	5172
5482	54752	5162
5483	54761	5152
5484	54772	5142
5485	54781	5132
5486	54792	5122
5487	54800	5112
5488	54810	5102
5489	54820	5092
5490	54831	5082
5491	54839	5072
5492	54849	5062
5493	54858	5052
5494	54869	5042
5495	54878	5032
5496	54888	5022
5497	54898	5012
5498	54907	5002
5499	54916	4992
5500	54928	4982
5501	54936	4972
5502	54947	4962
5503	54955	4952
5504	54967	4942
5505	54976	4932
5506	54987	4922
5507	54997	4912
5508	55008	4902
5509	55018	4892
5510	55030	4882
5511	55040	4872
5512	55051	4863
5513	55062	4853
5514	55072	4843
5515	55083	4833
5516	55094	4823
5517	55104	4813
5518	55114	4803
5519	55124	4793
5520	55135	4783
5521	55144	4773
5522	55154	4763
5523	55162	4753
5524	55173	4743
5525	55182	4733
5526	55193	4723
5527	55203	4713
5528	55214	4703
5529	55224	4693
5530	55234	4683
5531	55242	4673
5532	55253	4663
5533	55263	4653
5534	55275	4643
5535	55284	4633
5536	55297	4623
5537	55305	4613
5538	55319	4604
5539	55327	4593
5540	55337	4584
5541	55348	4574
5542	55359	4564
5543	55368	4554
5544	55379	4544
5545	55388	4534
5546	55398	4524
5547	55407	4514
5548	55418	4504
5549	55427	4494
5550	55439	4484
5551	55448	4474
5552	55459	4464
5553	55467	4454
5554	55485	4444
5555	55493	4434
5556	55505	4424
5557	55514	4414
5558	55524	4404
5559	55534	4394
5560	55549	4385
5561	55568	4375
5562	55580	4366
5563	55589	4356
5564	55600	4346
5565	55610	4336
5566	55621	4326
5567	55631	4316
5568	55641	4306
5569	55650	4296
5570	55662	4286
5571	55671	4276
5572	55682	4266
5573	55691	4256
5574	55702	4246
5575	55712	4236
5576	55723	4226
5577	55733	4216
5578	55743	4206
5579	55754	4196
5580	55765	4186
5581	55775	4176
5582	55786	4166
5583	55795	4156
5584	55807	4146
5585	55817	4136
5586	55826	4126
5587	55836	4116
5588	55847	4106
5589	55857	4096
5590	55867	4086
5591	55876	4076
5592	55888	4067
5593	55899	4057
5594	55912	4047
5595	55923	4037
5596	55934	4027
5597	55945	4017
5598	55956	4007
5599	55966	3997
5600	55976	3987
5601	55985	3977
5602	55996	3967
5603	56004	3957
5604	56016	3947
5605	56025	3937
5606	56036	3927
5607	56045	3917
5608	56054	3907
5609	56063	3897
5610	56074	3887
5611	56083	3877
5612	56094	3867
5613	56104	3857
5614	56114	3847
5615	56123	3837
5616	56134	3827
5617	56144	3817
5618	56155	3807
5619	56163	3797
5620	56174	3787
5621	56184	3777
5622	56195	3767
5623	56205	3757
5624	56216	3747
5625	56225	3737
5626	56235	3727
5627	56245	3717
5628	56256	3707
5629	56265	3697
5630	56276	3687
5631	56285	3677
5632	56297	3667
5633	56306	3657
5634	56317	3647
5635	56326	3637
5636	56335	3627
5637	56345	3617
5638	56355	3607
5639	56365	3597
5640	56375	3587
5641	56385	3577
5642	56396	3567
5643	56404	3557
5644	56415	3547
5645	56424	3537
5646	56435	3527
5647	56443	3517
5648	56455	3507
5649	56464	3497
5650	56476	3487
5651	56486	3477
5652	56497	3467
5653	56506	3457
5654	56518	3448
5655	56528	3438
5656	56540	3428
5657	56548	3418
5658	56560	3408
5659	56570	3398
5660	56582	3388
5661	56593	3378
5662	56604	3368
5663	56615	3358
5664	56626	3348
5665	56634	3338
5666	56646	3328
5667	56657	3318
5668	56668	3308
5669	56677	3298
5670	56688	3288
5671	56697	3278
5672	56709	3268
5673	56718	3258
5674	56730	3248
5675	56739	3238
5676	56748	3228
5677	56759	3218
5678	56771	3208
5679	56778	3198
5680	56789	3188
5681	56799	3178
5682	56810	3168
5683	56818	3158
5684	56829	3148
5685	56838	3138
5686	56847	3128
5687	56856	3118
5688	56866	3108
5689	56875	3098
5690	56887	3088
5691	56898	3078
5692	56909	3068
5693	56918	3058
5694	56930	3048
5695	56940	3038
5696	56951	3029
5697	56962	3019
5698	56974	3009
5699	56984	2999
5700	56995	2989
5701	57004	2979
5702	57015	2969
5703	57025	2959
5704	57038	2949
5705	57047	2939
5706	57058	2929
5707	57068	2919
5708	57079	2909
5709	57089	2899
5710	57100	2889
5711	57110	2879
5712	57121	2869
5713	57130	2859
5714	57141	2849
5715	57149	2839
5716	57161	2829
5717	57171	2819
5718	57183	2809
5719	57192	2799
5720	57204	2789
5721	57214	2779
5722	57225	2769
5723	57236	2759
5724	57247	2749
5725	57257	2739
5726	57268	2729
5727	57278	2719
5728	57290	2710
5729	57301	2700
5730	57312	2690
5731	57322	2680
5732	57335	2670
5733	57344	2660
5734	57355	2650
5735	57365	2640
5736	57377	2630
5737	57387	2620
5738	57400	2610
5739	57411	2600
5740	57426	2590
5741	57437	2580
5742	57448	2570
5743	57459	2560
5744	57471	2550
5745	57481	2540
5746	57491	2530
5747	57499	2520
5748	57511	2510
5749	57520	2500
5750	57531	2490
5751	57541	2480
5752	57553	2470
5753	57561	2460
5754	57572	2450
5755	57582	2440
5756	57591	2430
5757	57599	2420
5758	57610	2410
5759	57619	2400
5760	57629	2390
5761	57638	2380
5762	57649	2370
5763	57658	2360
5764	57671	2350
5765	57682	2340
5766	57694	2330
5767	57703	2320
5768	57715	2311
5769	57726	2301
5770	57737	2291
5771	57748	2281
5772	57759	2271
5773	57769	2261
5774	57781	2251
5775	57790	2241
5776	57801	2231
5777	57810	2221
5778	57821	2211
5779	57830	2201
5780	57840	2191
5781	57849	2181
5782	57860	2171
5783	57870	2161
5784	57882	2151
5785	57892	2141
5786	57904	2131
5787	57913	2121
5788	57926	2111
5789	57935	2101
5790	57947	2091
5791	57956	2081
5792	57968	2071
5793	57978	2061
5794	57990	2051
5795	58001	2041
5796	58011	2031
5797	58020	2021
5798	58030	2011
5799	58039	2001
5800	58050	1991
5801	58058	1981
5802	58069	1971
5803	58077	1961
5804	58088	1951
5805	58096	1941
5806	58107	1931
5807	58117	1921
5808	58127	1911
5809	58138	1901
5810	58148	1891
5811	58157	1881
5812	58167	1871
5813	58177	1861
5814	58187	1851
5815	58196	1841
5816	58209	1831
5817	58217	1821
5818	58228	1811
5819	58238	1801
5820	58249	1791
5821	58259	1781
5822	58269	1771
5823	58278	1761
5824	58289	1751
5825	58299	1741
5826	58309	1731
5827	58318	1721
5828	58328	1711
5829	58337	1701
5830	58348	1691
5831	58358	1681
5832	58368	1671
5833	58378	1661
5834	58388	1651
5835	58399	1641
5836	58410	1631
5837	58420	1621
5838	58430	1611
5839	58439	1601
5840	58449	1591
5841	58460	1581
5842	58472	1571
5843	58482	1561
5844	58492	1551
5845	58501	1541
5846	58514	1531
5847	58524	1521
5848	58536	1511
5849	58545	1501
5850	58557	1491
5851	58566	1481
5852	58577	1471
5853	58588	1461
5854	58599	1451
5855	58609	1441
5856	58619	1431
5857	58628	1421
5858	58639	1411
5859	58649	1401
5860	58661	1391
5861	58670	1381
5862	58681	1371
5863	58691	1361
5864	58702	1351
5865	58712	1341
5866	58723	1331
5867	58732	1321
5868	58743	1311
5869	58753	1301
5870	58765	1291
5871	58774	1281
5872	58784	1271
5873	58794	1261
5874	58804	1251
5875	58812	1241
5876	58823	1231
5877	58834	1221
5878	58843	1211
5879	58852	1201
5880	58863	1191
5881	58873	1181
5882	58884	1171
5883	58893	1161
5884	58904	1151
5885	58913	1141
5886	58925	1131
5887	58933	1121
5888	58944	1111
5889	58954	1101
5890	58964	1091
5891	58974	1080
5892	58986	1071
5893	58994	1060
5894	59007	1051
5895	59017	1041
5896	59030	1031
5897	59038	1021
5898	59049	1011
5899	59058	1000
5900	59069	991
5901	59078	980
5902	59089	970
5903	59098	960
5904	59108	950
5905	59117	940
5906	59127	930
5907	59136	920
5908	59148	910
5909	59156	900
5910	59167	890
5911	59177	880
5912	59188	870
5913	59198	860
5914	59208	850
5915	59218	840
5916	59228	830
5917	59237	820
5918	59247	810
5919	59257	800
5920	59269	790
5921	59278	780
5922	59289	770
5923	59299	760
5924	59309	750
5925	59320	740
5926	59330	730
5927	59339	720
5928	59349	710
5929	59358	700
5930	59368	690
5931	59377	680
5932	59388	670
5933	59398	660
5934	59407	650
5935	59417	640
5936	59427	630
5937	59437	620
5938	59448	610
5939	59457	600
5940	59468	590
5941	59478	580
5942	59490	570
5943	59500	560
5944	59511	550
5945	59521	540
5946	59532	530
5947	59541	520
5948	59552	510
5949	59561	500
5950	59571	490
5951	59580	480
5952	59591	470
5953	59601	460
5954	59612	450
5955	59621	440
5956	59631	430
5957	59640	420
5958	59652	410
5959	59662	400
5960	59672	390
5961	59683	380
5962	59698	370
5963	59708	360
5964	59723	350
5965	59733	340
5966	59746	330
5967	59756	320
5968	59768	310
5969	59777	300
5970	59789	290
5971	59797	280
5972	59808	270
5973	59816	260
5974	59827	250
5975	59836	240
5976	59845	230
5977	59854	220
5978	59865	210
5979	59873	200
5980	59886	190
5981	59894	180
5982	59905	170
5983	59915	160
5984	59925	150
5985	59934	140
5986	59944	130
5987	59954	120
5988	59965	110
5989	59974	100
5990	59984	90
5991	59994	80
5992	60004	70
5993	60016	60
5994	60028	50
5995	60039	40
5996	60049	30
5997	60059	20
5998	60069	10
5999	60079	0
